Phase,PhaseIdent,X(m),Y(m),MaterialId,ElementId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m),Tskin(kN/m),Tlat(kN/m)
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.950000,5,3,0.001486,-0.000604,0.001604,0.001240,0.000009,0.001240,0.000604,0.001486,-5.105421,-9.450947,-36.377694,0.000000,-5.437411,-8.113441
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.825000,5,3,0.001456,-0.000604,0.001576,0.001214,0.000009,0.001214,0.000604,0.001456,-6.340969,-10.285907,-39.815149,0.000000,-2.058135,-5.598120
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.700000,5,3,0.001426,-0.000604,0.001548,0.001188,0.000009,0.001188,0.000604,0.001426,-7.666013,-10.869023,-42.935072,0.000000,2.027643,4.053377
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.700000,5,4,0.001426,-0.000604,0.001548,0.001188,0.000009,0.001188,0.000604,0.001426,-7.666013,-10.610279,-42.870718,0.000000,4.932467,9.665193
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.575000,5,4,0.001395,-0.000603,0.001520,0.001162,0.000009,0.001162,0.000603,0.001395,-8.911309,-9.348352,-45.290971,0.000000,4.388159,9.451082
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.450000,5,4,0.001366,-0.000603,0.001493,0.001136,0.000009,0.001136,0.000603,0.001366,-10.010048,-8.252371,-47.786564,0.000000,3.792080,7.993937
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.325000,5,4,0.001336,-0.000603,0.001465,0.001110,0.000009,0.001110,0.000603,0.001336,-10.981319,-7.311028,-50.354974,0.000000,3.222965,6.976599
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.200000,5,4,0.001306,-0.000602,0.001438,0.001084,0.000009,0.001084,0.000602,0.001306,-11.843737,-6.513017,-52.993678,0.000000,2.644695,5.954258
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.200000,5,5,0.001306,-0.000602,0.001438,0.001084,0.000009,0.001084,0.000602,0.001306,-11.843737,-6.509238,-52.990406,0.000000,2.657613,5.939856
Phase_9,ULS1 max cantilever [Phase_9],0.000000,16.075000,5,5,0.001276,-0.000602,0.001411,0.001059,0.000009,0.001059,0.000602,0.001276,-12.613819,-5.842038,-55.703375,0.000000,2.139401,4.683066
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.950000,5,5,0.001247,-0.000602,0.001385,0.001033,0.000009,0.001033,0.000602,0.001247,-13.311051,-5.338683,-58.469122,0.000000,1.705092,3.367827
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.825000,5,5,0.001218,-0.000601,0.001358,0.001007,0.000009,0.001007,0.000601,0.001218,-13.955626,-4.999276,-61.282979,0.000000,1.369554,2.059594
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.700000,5,5,0.001189,-0.000601,0.001332,0.000982,0.000009,0.000982,0.000601,0.001189,-14.567721,-4.823924,-64.140279,0.000000,1.110121,0.800569
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.700000,5,6,0.001189,-0.000601,0.001332,0.000982,0.000009,0.000982,0.000601,0.001189,-14.567721,-4.817896,-64.134626,0.000000,1.111618,0.800293
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.575000,5,6,0.001160,-0.000601,0.001306,0.000957,0.000009,0.000957,0.000601,0.001160,-15.167177,-4.798911,-67.016625,0.000000,0.932475,-0.393372
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.450000,5,6,0.001131,-0.000600,0.001281,0.000931,0.000009,0.000932,0.000600,0.001131,-15.773190,-4.917142,-69.914443,0.000000,0.810561,-1.514987
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.325000,5,6,0.001103,-0.000600,0.001255,0.000906,0.000009,0.000906,0.000600,0.001103,-16.402355,-5.170044,-72.824893,0.000000,0.730347,-2.548344
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.200000,5,6,0.001074,-0.000599,0.001230,0.000882,0.000009,0.000882,0.000599,0.001074,-17.071177,-5.555073,-75.744787,0.000000,0.671931,-3.482188
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.200000,5,7,0.001074,-0.000599,0.001230,0.000882,0.000009,0.000882,0.000599,0.001074,-17.071177,-5.545979,-75.741803,0.000000,0.666635,-3.484215
Phase_9,ULS1 max cantilever [Phase_9],0.000000,15.075000,5,7,0.001046,-0.000599,0.001206,0.000857,0.000009,0.000857,0.000599,0.001046,-17.794135,-6.039661,-78.671029,0.000000,0.627978,-4.307570
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.950000,5,7,0.001018,-0.000598,0.001181,0.000832,0.000009,0.000832,0.000598,0.001018,-18.584898,-6.623608,-81.597943,0.000000,0.645663,-5.049711
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.825000,5,7,0.000991,-0.000598,0.001157,0.000808,0.000009,0.000808,0.000598,0.000991,-19.454065,-7.295095,-84.518802,0.000000,0.724869,-5.708361
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.700000,5,7,0.000963,-0.000597,0.001133,0.000783,0.000010,0.000783,0.000597,0.000963,-20.412157,-8.051396,-87.429862,0.000000,0.860454,-6.295967
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.700000,5,8,0.000963,-0.000597,0.001133,0.000783,0.000010,0.000783,0.000597,0.000963,-20.412157,-8.043597,-87.425046,0.000000,0.861095,-6.295327
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.575000,5,8,0.000936,-0.000596,0.001110,0.000759,0.000010,0.000759,0.000596,0.000936,-21.468358,-8.868741,-90.315587,0.000000,1.058545,-6.800464
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.450000,5,8,0.000909,-0.000596,0.001087,0.000735,0.000010,0.000736,0.000596,0.000909,-22.631513,-9.744506,-93.173597,0.000000,1.316458,-7.227417
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.325000,5,8,0.000882,-0.000595,0.001064,0.000712,0.000010,0.000712,0.000595,0.000882,-23.907020,-10.667629,-95.995286,0.000000,1.639745,-7.558287
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.200000,5,8,0.000856,-0.000595,0.001042,0.000688,0.000010,0.000688,0.000595,0.000856,-25.300194,-11.634849,-98.776865,0.000000,2.028403,-7.779854
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.200000,5,9,0.000856,-0.000595,0.001042,0.000688,0.000010,0.000688,0.000595,0.000856,-25.300194,-11.623423,-98.775070,0.000000,2.029388,-7.778421
Phase_9,ULS1 max cantilever [Phase_9],0.000000,14.075000,5,9,0.000829,-0.000594,0.001020,0.000665,0.000010,0.000665,0.000594,0.000829,-26.814463,-12.609567,-101.500111,0.000000,2.448210,-7.840478
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.950000,5,9,0.000804,-0.000593,0.000999,0.000642,0.000010,0.000642,0.000593,0.000804,-28.452193,-13.584583,-104.175538,0.000000,2.860901,-7.780513
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.825000,5,9,0.000778,-0.000593,0.000978,0.000620,0.000010,0.000620,0.000593,0.000778,-30.210762,-14.544432,-106.799561,0.000000,3.270771,-7.597780
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.700000,5,9,0.000753,-0.000592,0.000958,0.000597,0.000010,0.000597,0.000592,0.000753,-32.087430,-15.485075,-109.370388,0.000000,3.681396,-7.299063
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.700000,5,10,0.000753,-0.000592,0.000958,0.000597,0.000010,0.000597,0.000592,0.000753,-32.087430,-15.471156,-109.371231,0.000000,3.681417,-7.299055
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.575000,5,10,0.000728,-0.000591,0.000938,0.000575,0.000011,0.000575,0.000591,0.000728,-34.077742,-16.369165,-111.891245,0.000000,4.095867,-6.859120
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.450000,5,10,0.000703,-0.000590,0.000918,0.000553,0.000011,0.000553,0.000590,0.000703,-36.176487,-17.187709,-114.359948,0.000000,4.517925,-6.272412
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.325000,5,10,0.000679,-0.000590,0.000899,0.000532,0.000011,0.000532,0.000590,0.000679,-38.372114,-17.921044,-116.775399,0.000000,4.947985,-5.495632
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.200000,5,10,0.000656,-0.000589,0.000881,0.000511,0.000011,0.000511,0.000589,0.000656,-40.652886,-18.563427,-119.135658,0.000000,5.392070,-4.504877
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.200000,5,11,0.000656,-0.000589,0.000881,0.000511,0.000011,0.000511,0.000589,0.000656,-40.652886,-18.532898,-119.135976,0.000000,5.392744,-4.506684
Phase_9,ULS1 max cantilever [Phase_9],0.000000,13.075000,5,11,0.000632,-0.000588,0.000864,0.000490,0.000011,0.000490,0.000588,0.000632,-43.003215,-19.046899,-121.439545,0.000000,5.842357,-3.190388
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.950000,5,11,0.000610,-0.000587,0.000847,0.000470,0.000011,0.000470,0.000587,0.000610,-45.405422,-19.337054,-123.687764,0.000000,6.305162,-1.578068
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.825000,5,11,0.000588,-0.000587,0.000830,0.000450,0.000011,0.000450,0.000587,0.000588,-47.828542,-19.385783,-125.879791,0.000000,6.741526,0.672850
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.700000,5,11,0.000566,-0.000586,0.000814,0.000431,0.000011,0.000431,0.000586,0.000566,-50.240948,-19.175505,-128.014784,0.000000,7.083099,4.858737
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.700000,5,12,0.000566,-0.000586,0.000814,0.000431,0.000011,0.000431,0.000586,0.000566,-50.240948,-19.105449,-128.008195,0.000000,16.427366,11.340827
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.575000,5,12,0.000545,-0.000585,0.000799,0.000412,0.000012,0.000412,0.000585,0.000545,-52.535881,-17.612948,-129.057547,0.000000,15.174660,12.201000
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.450000,5,12,0.000525,-0.000584,0.000785,0.000394,0.000012,0.000394,0.000584,0.000525,-54.641637,-16.059388,-130.227679,0.000000,14.209386,12.577491
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.325000,5,12,0.000505,-0.000583,0.000771,0.000376,0.000012,0.000376,0.000583,0.000505,-56.548743,-14.435867,-131.517154,0.000000,13.264962,13.320497
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.200000,5,12,0.000486,-0.000582,0.000758,0.000359,0.000012,0.000359,0.000582,0.000486,-58.247325,-12.733483,-132.924536,0.000000,12.117378,14.690005
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.200000,5,13,0.000486,-0.000582,0.000758,0.000359,0.000012,0.000359,0.000582,0.000486,-58.247325,-12.636055,-132.881189,0.000000,34.898048,42.307213
Phase_9,ULS1 max cantilever [Phase_9],0.000000,12.062500,5,13,0.000466,-0.000581,0.000745,0.000341,0.000012,0.000341,0.000581,0.000466,-59.615380,-7.387623,-131.631862,0.000000,32.589488,35.646988
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.925000,5,13,0.000447,-0.000580,0.000733,0.000324,0.000012,0.000324,0.000580,0.000447,-60.311193,-2.844139,-130.538312,0.000000,31.342540,30.256552
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.787500,5,13,0.000429,-0.000580,0.000721,0.000307,0.000012,0.000307,0.000580,0.000429,-60.428944,1.017252,-129.589636,0.000000,30.481996,25.724577
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.650000,5,13,0.000412,-0.000579,0.000710,0.000291,0.000012,0.000291,0.000579,0.000412,-60.061668,4.219409,-128.774933,0.000000,29.742658,21.996372
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.650000,5,14,0.000412,-0.000579,0.000710,0.000291,0.000012,0.000291,0.000579,0.000412,-60.061668,4.265033,-128.762315,0.000000,29.742658,21.996372
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.562500,5,14,0.000401,-0.000578,0.000703,0.000281,0.000012,0.000282,0.000578,0.000401,-59.606682,6.107555,-128.282071,0.000000,29.400500,20.043788
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.475000,5,14,0.000391,-0.000577,0.000697,0.000272,0.000012,0.000272,0.000577,0.000391,-58.998012,7.771414,-127.826994,0.000000,29.093441,17.955820
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.387500,5,14,0.000381,-0.000577,0.000691,0.000263,0.000012,0.000263,0.000577,0.000381,-58.251545,9.257758,-127.396320,0.000000,28.842660,15.985857
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.300000,5,14,0.000372,-0.000576,0.000686,0.000254,0.000012,0.000255,0.000576,0.000372,-57.383088,10.567734,-126.989285,0.000000,28.622344,14.174166
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.300000,5,15,0.000372,-0.000576,0.000686,0.000254,0.000012,0.000255,0.000576,0.000372,-57.383088,10.586123,-126.985546,0.000000,28.622344,14.174166
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.175000,5,15,0.000359,-0.000575,0.000678,0.000242,0.000013,0.000243,0.000575,0.000359,-55.957200,12.190363,-126.435401,0.000000,28.345997,11.825912
Phase_9,ULS1 max cantilever [Phase_9],0.000000,11.050000,5,15,0.000347,-0.000575,0.000671,0.000231,0.000013,0.000231,0.000575,0.000347,-54.346093,13.539835,-125.912779,0.000000,28.112175,9.715461
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.925000,5,15,0.000335,-0.000574,0.000665,0.000220,0.000013,0.000220,0.000574,0.000335,-52.581840,14.640015,-125.416995,0.000000,27.916550,7.836794
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.800000,5,15,0.000324,-0.000573,0.000658,0.000210,0.000013,0.000210,0.000573,0.000324,-50.696257,15.496376,-124.947362,0.000000,27.754775,6.147930
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.800000,5,16,0.000324,-0.000573,0.000658,0.000210,0.000013,0.000210,0.000573,0.000324,-50.696257,15.515284,-124.943976,0.000000,27.754775,6.147930
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.675000,5,16,0.000314,-0.000572,0.000653,0.000200,0.000013,0.000200,0.000572,0.000314,-48.714254,16.176497,-124.491794,0.000000,27.624157,4.646651
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.550000,5,16,0.000304,-0.000571,0.000647,0.000191,0.000013,0.000191,0.000571,0.000304,-46.658911,16.675186,-124.051525,0.000000,27.518948,3.300082
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.425000,5,16,0.000295,-0.000571,0.000642,0.000182,0.000013,0.000182,0.000571,0.000295,-44.551097,17.015319,-123.622751,0.000000,27.440226,2.109494
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.300000,5,16,0.000287,-0.000570,0.000638,0.000174,0.000013,0.000174,0.000570,0.000287,-42.411509,17.200867,-123.205052,0.000000,27.382819,1.047011
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.300000,5,17,0.000287,-0.000570,0.000638,0.000174,0.000013,0.000174,0.000570,0.000287,-42.411509,17.211542,-123.203040,0.000000,27.382819,1.047011
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.192857,5,17,0.000280,-0.000569,0.000634,0.000167,0.000013,0.000167,0.000569,0.000280,-40.563772,17.274581,-122.849198,0.000000,27.350632,0.238001
Phase_9,ULS1 max cantilever [Phase_9],0.000000,10.085714,5,17,0.000273,-0.000568,0.000631,0.000161,0.000013,0.000161,0.000568,0.000273,-38.712532,17.261828,-122.496575,0.000000,27.333081,-0.491479
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.978571,5,17,0.000267,-0.000568,0.000627,0.000154,0.000013,0.000155,0.000568,0.000267,-36.866591,17.175181,-122.145097,0.000000,27.329242,-1.141517
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.871429,5,17,0.000261,-0.000567,0.000624,0.000149,0.000013,0.000149,0.000567,0.000261,-35.034692,17.016536,-121.794691,0.000000,27.338724,-1.723309
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.871429,5,18,0.000261,-0.000567,0.000624,0.000149,0.000013,0.000149,0.000567,0.000261,-35.034692,17.022206,-121.793369,0.000000,27.338724,-1.723309
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.764286,5,18,0.000255,-0.000566,0.000621,0.000143,0.000013,0.000144,0.000566,0.000255,-33.222452,16.805877,-121.441183,0.000000,27.361044,-2.238391
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.657143,5,18,0.000250,-0.000566,0.000618,0.000138,0.000013,0.000139,0.000566,0.000250,-31.435147,16.542096,-121.084661,0.000000,27.395689,-2.695624
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.550000,5,18,0.000245,-0.000565,0.000616,0.000133,0.000013,0.000134,0.000565,0.000245,-29.678536,16.232413,-120.723763,0.000000,27.442704,-3.095320
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.442857,5,18,0.000240,-0.000564,0.000613,0.000128,0.000013,0.000129,0.000564,0.000240,-27.958336,15.878379,-120.358455,0.000000,27.501685,-3.446170
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.442857,5,19,0.000240,-0.000564,0.000613,0.000128,0.000013,0.000129,0.000564,0.000240,-27.958336,15.882327,-120.357209,0.000000,27.501685,-3.446170
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.335714,5,19,0.000235,-0.000564,0.000611,0.000124,0.000013,0.000125,0.000564,0.000235,-26.277588,15.494045,-119.984941,0.000000,27.572442,-3.749147
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.228571,5,19,0.000231,-0.000563,0.000608,0.000120,0.000013,0.000120,0.000563,0.000231,-24.639174,15.078676,-119.603202,0.000000,27.654945,-4.010536
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.121429,5,19,0.000226,-0.000562,0.000606,0.000116,0.000013,0.000116,0.000562,0.000226,-23.046619,14.637468,-119.211984,0.000000,27.749412,-4.231521
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.014286,5,19,0.000222,-0.000562,0.000604,0.000112,0.000013,0.000112,0.000562,0.000222,-21.503428,14.171670,-118.811278,0.000000,27.855586,-4.417539
Phase_9,ULS1 max cantilever [Phase_9],0.000000,9.014286,5,20,0.000222,-0.000562,0.000604,0.000112,0.000013,0.000112,0.000562,0.000222,-21.503428,14.174354,-118.810014,0.000000,27.855586,-4.417539
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.907143,5,20,0.000219,-0.000561,0.000602,0.000108,0.000013,0.000109,0.000561,0.000219,-20.010856,13.691006,-118.397334,0.000000,27.973710,-4.570005
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.800000,5,20,0.000215,-0.000560,0.000600,0.000105,0.000013,0.000105,0.000560,0.000215,-18.570120,13.194934,-117.970036,0.000000,28.103800,-4.693436
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.692857,5,20,0.000212,-0.000560,0.000598,0.000101,0.000013,0.000102,0.000560,0.000212,-17.183135,12.687155,-117.528138,0.000000,28.246286,-4.788551
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.585714,5,20,0.000208,-0.000559,0.000597,0.000098,0.000013,0.000099,0.000559,0.000208,-15.851800,12.168687,-117.071656,0.000000,28.401135,-4.859677
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.585714,5,21,0.000208,-0.000559,0.000597,0.000098,0.000013,0.000099,0.000559,0.000208,-15.851800,12.170431,-117.070294,0.000000,28.401135,-4.859677
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.478571,5,21,0.000205,-0.000558,0.000595,0.000095,0.000013,0.000096,0.000558,0.000205,-14.576175,11.646006,-116.596607,0.000000,28.568864,-4.907521
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.371429,5,21,0.000202,-0.000558,0.000593,0.000092,0.000013,0.000093,0.000558,0.000202,-13.356353,11.118773,-116.102811,0.000000,28.749365,-4.935730
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.264286,5,21,0.000199,-0.000557,0.000592,0.000090,0.000013,0.000091,0.000557,0.000199,-12.193101,10.589560,-115.588938,0.000000,28.943687,-4.944493
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.157143,5,21,0.000196,-0.000556,0.000590,0.000087,0.000013,0.000088,0.000556,0.000196,-11.087177,10.059194,-115.055018,0.000000,29.151550,-4.937281
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.157143,5,22,0.000196,-0.000556,0.000590,0.000087,0.000013,0.000088,0.000556,0.000196,-11.087177,10.060272,-115.053486,0.000000,29.151550,-4.937281
Phase_9,ULS1 max cantilever [Phase_9],0.000000,8.050000,5,22,0.000193,-0.000556,0.000588,0.000085,0.000013,0.000086,0.000556,0.000193,-10.037866,9.531809,-114.496637,0.000000,29.373934,-4.914240
Phase_9,ULS1 max cantilever [Phase_9],0.000000,7.942857,5,22,0.000190,-0.000555,0.000587,0.000082,0.000013,0.000083,0.000555,0.000190,-9.044532,9.007232,-113.913528,0.000000,29.610663,-4.878188
Phase_9,ULS1 max cantilever [Phase_9],0.000000,7.835714,5,22,0.000188,-0.000555,0.000585,0.000080,0.000013,0.000081,0.000555,0.000188,-8.107136,8.487215,-113.304206,0.000000,29.863282,-4.829111
Phase_9,ULS1 max cantilever [Phase_9],0.000000,7.728571,5,22,0.000185,-0.000554,0.000584,0.000078,0.000013,0.000079,0.000554,0.000185,-7.225632,7.972432,-112.668721,0.000000,30.131363,-4.769445
Phase_9,ULS1 max cantilever [Phase_9],0.000000,7.728571,5,23,0.000185,-0.000554,0.000584,0.000078,0.000013,0.000079,0.000554,0.000185,-7.225632,7.973075,-112.666937,0.000000,30.131363,-4.769445
Phase_9,ULS1 max cantilever [Phase_9],0.000000,7.621429,5,23,0.000183,-0.000553,0.000583,0.000076,0.000013,0.000077,0.000553,0.000183,-6.398824,7.465422,-112.002002,0.000000,30.416201,-4.699239
Phase_9,ULS1 max cantilever [Phase_9],0.000000,7.514286,5,23,0.000180,-0.000553,0.000581,0.000074,0.000013,0.000075,0.000553,0.000180,-5.625622,6.966140,-111.303685,0.000000,30.717928,-4.620262
Phase_9,ULS1 max cantilever [Phase_9],0.000000,7.407143,5,23,0.000178,-0.000552,0.000580,0.000072,0.000013,0.000073,0.000552,0.000178,-4.905416,6.475784,-110.572061,0.000000,31.038014,-4.532627
