Phase,PhaseIdent,X(m),Y(m),MaterialID,ElementID,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m)
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,102.648630,7,17,-0.006730,-0.058691,0.059076,-0.000945,-0.003215,0.003351,-0.058691,0.006730,14.141835,-18.200279,-116.363417,-34.909025
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,103.111472,7,17,-0.007357,-0.058692,0.059152,-0.000942,-0.003215,0.003350,-0.058692,0.007357,7.119273,-12.163255,-98.808061,-29.642418
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,103.574315,7,17,-0.007984,-0.058693,0.059234,-0.000940,-0.003215,0.003350,-0.058693,0.007984,2.794626,-6.801027,-81.539045,-24.461713
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,104.037157,7,17,-0.008610,-0.058694,0.059322,-0.000938,-0.003215,0.003349,-0.058694,0.008610,0.628460,-2.695293,-64.786554,-19.435966
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,104.500000,7,17,-0.009237,-0.058695,0.059417,-0.000935,-0.003215,0.003348,-0.058695,0.009237,-0.000000,-0.427751,-48.780772,-14.634232
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,101.500000,7,40,-0.012204,-0.111255,0.111923,-0.000901,-0.003818,0.003923,-0.111255,0.012204,-56.115273,4.475604,-170.205121,-51.061536
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,101.625000,7,40,-0.012135,-0.111256,0.111916,-0.000916,-0.003818,0.003927,-0.111256,0.012135,-55.818724,0.279847,-164.563289,-49.368987
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,101.750000,7,40,-0.012067,-0.111256,0.111909,-0.000930,-0.003818,0.003930,-0.111256,0.012067,-56.042714,-3.848716,-158.949668,-47.684900
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,101.875000,7,40,-0.011999,-0.111257,0.111902,-0.000944,-0.003818,0.003934,-0.111257,0.011999,-56.778189,-7.906779,-153.368686,-46.010606
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,102.000000,7,40,-0.011931,-0.111257,0.111895,-0.000959,-0.003818,0.003937,-0.111257,0.011931,-58.016134,-11.891033,-147.824769,-44.347431
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,101.500000,7,41,-0.005171,-0.058688,0.058915,-0.000951,-0.003215,0.003353,-0.058688,0.005171,10.964864,29.309700,-162.106574,-48.631972
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,101.625000,7,41,-0.005341,-0.058688,0.058931,-0.000950,-0.003215,0.003352,-0.058688,0.005341,14.831650,32.533502,-156.683730,-47.005119
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,101.750000,7,41,-0.005511,-0.058689,0.058947,-0.000950,-0.003215,0.003352,-0.058689,0.005511,19.087423,35.490689,-151.373347,-45.412004
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,101.875000,7,41,-0.005682,-0.058689,0.058963,-0.000949,-0.003215,0.003352,-0.058689,0.005682,23.694313,38.158272,-146.188254,-43.856476
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,102.000000,7,41,-0.005852,-0.058689,0.058980,-0.000948,-0.003215,0.003352,-0.058689,0.005852,28.613686,40.513259,-141.141276,-42.342383
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,98.300000,7,55,-0.014009,-0.111237,0.112116,-0.000519,-0.003818,0.003853,-0.111237,0.014009,-248.750017,114.792993,-316.694030,-95.008209
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,98.500000,7,55,-0.013891,-0.111239,0.112103,-0.000544,-0.003818,0.003857,-0.111239,0.013891,-226.453563,108.215561,-307.727722,-92.318317
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,98.700000,7,55,-0.013773,-0.111240,0.112090,-0.000569,-0.003818,0.003860,-0.111240,0.013773,-205.466628,101.602409,-298.719841,-89.615952
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,98.900000,7,55,-0.013657,-0.111242,0.112077,-0.000593,-0.003818,0.003864,-0.111242,0.013657,-185.805623,94.952992,-289.674787,-86.902436
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,99.100000,7,55,-0.013541,-0.111243,0.112064,-0.000618,-0.003818,0.003868,-0.111243,0.013541,-167.487429,88.266763,-280.596958,-84.179087
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,99.100000,7,56,-0.013541,-0.111243,0.112064,-0.000618,-0.003818,0.003868,-0.111243,0.013541,-167.487429,88.254777,-280.591608,-84.177483
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,99.300000,7,56,-0.013427,-0.111244,0.112052,-0.000642,-0.003818,0.003872,-0.111244,0.013427,-150.514548,81.496862,-271.469086,-81.440726
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,99.500000,7,56,-0.013313,-0.111245,0.112039,-0.000666,-0.003818,0.003876,-0.111245,0.013313,-134.894814,74.654809,-262.302184,-78.690655
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,99.700000,7,56,-0.013200,-0.111247,0.112027,-0.000690,-0.003818,0.003880,-0.111247,0.013200,-120.651069,67.732522,-253.097504,-75.929251
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,99.900000,7,56,-0.013088,-0.111248,0.112015,-0.000714,-0.003818,0.003884,-0.111248,0.013088,-107.806367,60.733903,-243.861651,-73.158495
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,99.900000,7,57,-0.013088,-0.111248,0.112015,-0.000714,-0.003818,0.003884,-0.111248,0.013088,-107.806367,60.735350,-243.863086,-73.158926
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,100.100000,7,57,-0.012976,-0.111249,0.112003,-0.000738,-0.003818,0.003889,-0.111249,0.012976,-96.368059,53.660707,-234.594496,-70.378349
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,100.300000,7,57,-0.012865,-0.111250,0.111991,-0.000761,-0.003818,0.003893,-0.111250,0.012865,-86.346731,46.525382,-225.306113,-67.591834
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,100.500000,7,57,-0.012754,-0.111251,0.111979,-0.000785,-0.003818,0.003898,-0.111251,0.012754,-77.757040,39.338496,-216.009806,-64.802942
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,100.700000,7,57,-0.012643,-0.111252,0.111968,-0.000808,-0.003818,0.003903,-0.111252,0.012643,-70.613558,32.109166,-206.717443,-62.015233
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,100.700000,7,58,-0.012643,-0.111252,0.111968,-0.000808,-0.003818,0.003903,-0.111252,0.012643,-70.613558,32.145939,-206.732278,-62.019683
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,100.900000,7,58,-0.012533,-0.111253,0.111956,-0.000832,-0.003818,0.003908,-0.111253,0.012533,-64.897797,25.048850,-197.514332,-59.254300
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,101.100000,7,58,-0.012423,-0.111254,0.111945,-0.000855,-0.003818,0.003913,-0.111254,0.012423,-60.586275,18.068960,-188.350546,-56.505164
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,101.300000,7,58,-0.012313,-0.111254,0.111934,-0.000878,-0.003818,0.003918,-0.111254,0.012313,-57.663155,11.169925,-179.229153,-53.768746
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,101.500000,7,58,-0.012204,-0.111255,0.111923,-0.000901,-0.003818,0.003923,-0.111255,0.012204,-56.115273,4.315400,-170.138385,-51.041515
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,98.300000,7,59,-0.000824,-0.058670,0.058676,-0.000984,-0.003214,0.003361,-0.058670,0.000824,90.853034,-91.262778,-317.215503,-95.164651
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,98.500000,7,59,-0.001096,-0.058672,0.058682,-0.000981,-0.003214,0.003361,-0.058672,0.001096,73.597117,-81.410434,-306.529870,-91.958961
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,98.700000,7,59,-0.001368,-0.058673,0.058689,-0.000978,-0.003214,0.003360,-0.058673,0.001368,58.259220,-72.011417,-296.035746,-88.810724
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,98.900000,7,59,-0.001639,-0.058675,0.058697,-0.000975,-0.003215,0.003359,-0.058675,0.001639,44.756113,-63.059352,-285.734828,-85.720448
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,99.100000,7,59,-0.001911,-0.058676,0.058707,-0.000973,-0.003215,0.003358,-0.058676,0.001911,33.005557,-54.547869,-275.628812,-82.688644
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,99.100000,7,60,-0.001911,-0.058676,0.058707,-0.000973,-0.003215,0.003358,-0.058676,0.001911,33.005557,-54.501426,-275.605314,-82.681594
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,99.300000,7,60,-0.002182,-0.058677,0.058718,-0.000970,-0.003215,0.003358,-0.058677,0.002182,22.960724,-45.985500,-265.495667,-79.648700
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,99.500000,7,60,-0.002453,-0.058678,0.058729,-0.000968,-0.003215,0.003357,-0.058678,0.002453,14.601140,-37.642873,-255.454977,-76.636493
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,99.700000,7,60,-0.002724,-0.058679,0.058743,-0.000966,-0.003215,0.003357,-0.058679,0.002724,7.884136,-29.539745,-245.516565,-73.654970
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,99.900000,7,60,-0.002996,-0.058680,0.058757,-0.000964,-0.003215,0.003356,-0.058680,0.002996,2.763543,-21.742314,-235.713752,-70.714126
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,99.900000,7,61,-0.002996,-0.058680,0.058757,-0.000964,-0.003215,0.003356,-0.058680,0.002996,2.763543,-21.774453,-235.724504,-70.717351
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,100.100000,7,61,-0.003267,-0.058682,0.058772,-0.000962,-0.003215,0.003356,-0.058682,0.003267,-0.844365,-14.391702,-226.099952,-67.829985
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,100.300000,7,61,-0.003539,-0.058683,0.058789,-0.000960,-0.003215,0.003355,-0.058683,0.003539,-3.020866,-7.420081,-216.647367,-64.994210
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,100.500000,7,61,-0.003811,-0.058683,0.058807,-0.000959,-0.003215,0.003355,-0.058683,0.003811,-3.835785,-0.789164,-207.340589,-62.202177
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,100.700000,7,61,-0.004083,-0.058684,0.058826,-0.000957,-0.003215,0.003354,-0.058684,0.004083,-3.354207,5.571473,-198.153457,-59.446037
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,100.700000,7,62,-0.004083,-0.058684,0.058826,-0.000957,-0.003215,0.003354,-0.058684,0.004083,-3.354207,5.947105,-197.987126,-59.396138
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,100.900000,7,62,-0.004355,-0.058685,0.058847,-0.000955,-0.003215,0.003354,-0.058685,0.004355,-1.553831,12.042815,-188.912314,-56.673694
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,101.100000,7,62,-0.004627,-0.058686,0.058868,-0.000954,-0.003215,0.003353,-0.058686,0.004627,1.454453,18.002134,-179.890100,-53.967030
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,101.300000,7,62,-0.004899,-0.058687,0.058891,-0.000953,-0.003215,0.003353,-0.058687,0.004899,5.638362,23.806490,-170.933048,-51.279914
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,101.500000,7,62,-0.005171,-0.058688,0.058915,-0.000951,-0.003215,0.003353,-0.058688,0.005171,10.964864,29.437307,-162.053717,-48.616115
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,97.800000,7,63,-0.014326,-0.111234,0.112152,-0.000455,-0.003818,0.003845,-0.111234,0.014326,-118.295804,-252.598985,-338.292167,-101.487650
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,97.925000,7,63,-0.014246,-0.111235,0.112143,-0.000471,-0.003818,0.003847,-0.111235,0.014246,-150.124925,-256.778273,-333.042630,-99.912789
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,98.050000,7,63,-0.014167,-0.111236,0.112134,-0.000487,-0.003818,0.003849,-0.111236,0.014167,-182.489071,-260.923815,-327.695196,-98.308559
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,98.175000,7,63,-0.014088,-0.111237,0.112125,-0.000503,-0.003818,0.003851,-0.111237,0.014088,-215.369992,-265.046269,-322.247598,-96.674279
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,98.300000,7,63,-0.014009,-0.111237,0.112116,-0.000519,-0.003818,0.003853,-0.111237,0.014009,-248.750017,-269.156296,-316.697568,-95.009270
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,97.800000,7,64,-0.000128,-0.058667,0.058667,-0.000992,-0.003214,0.003364,-0.058667,0.000128,-48.983675,266.130071,-344.773422,-103.432027
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,97.925000,7,64,-0.000302,-0.058668,0.058668,-0.000990,-0.003214,0.003363,-0.058668,0.000302,-15.289715,273.065350,-337.759816,-101.327945
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,98.050000,7,64,-0.000476,-0.058669,0.058671,-0.000988,-0.003214,0.003363,-0.058669,0.000476,19.274616,279.801623,-330.829129,-99.248739
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,98.175000,7,64,-0.000650,-0.058670,0.058673,-0.000986,-0.003214,0.003362,-0.058670,0.000650,54.668847,286.345563,-323.981248,-97.194375
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,98.300000,7,64,-0.000824,-0.058670,0.058676,-0.000984,-0.003214,0.003361,-0.058670,0.000824,90.853034,292.703840,-317.216059,-95.164818
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.500000,7,65,0.001655,-0.058655,0.058679,-0.001018,-0.003214,0.003371,-0.058655,-0.001655,-345.537287,187.174144,-420.676144,-126.202843
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.639286,7,65,0.001468,-0.058657,0.058675,-0.001015,-0.003214,0.003370,-0.058657,-0.001468,-318.828367,196.399544,-412.214313,-123.664294
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.778571,7,65,0.001279,-0.058658,0.058672,-0.001012,-0.003214,0.003370,-0.058658,-0.001279,-290.833955,205.443632,-403.827901,-121.148370
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.917857,7,65,0.001089,-0.058659,0.058669,-0.001009,-0.003214,0.003369,-0.058659,-0.001089,-261.592888,214.305118,-395.520659,-118.656198
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,97.057143,7,65,0.000899,-0.058660,0.058667,-0.001006,-0.003214,0.003368,-0.058660,-0.000899,-231.143649,222.982714,-387.296335,-116.188900
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,97.057143,7,66,0.000899,-0.058660,0.058667,-0.001006,-0.003214,0.003368,-0.058660,-0.000899,-231.143649,222.974567,-387.297145,-116.189143
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,97.242857,7,66,0.000643,-0.058662,0.058666,-0.001003,-0.003214,0.003367,-0.058662,-0.000643,-188.685913,234.329440,-376.424436,-112.927331
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,97.428571,7,66,0.000387,-0.058664,0.058665,-0.000999,-0.003214,0.003366,-0.058664,-0.000387,-144.122935,245.411611,-365.664997,-109.699499
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,97.614286,7,66,0.000130,-0.058665,0.058665,-0.000996,-0.003214,0.003365,-0.058665,-0.000130,-97.530179,256.199351,-355.032516,-106.509755
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,97.800000,7,66,-0.000128,-0.058667,0.058667,-0.000992,-0.003214,0.003364,-0.058667,0.000128,-48.983675,266.670931,-344.540681,-103.362204
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,96.000000,7,67,-0.015466,-0.111219,0.112289,-0.000220,-0.003817,0.003824,-0.111219,0.015466,287.892273,-199.165952,-398.413805,-119.524142
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,96.239888,7,67,-0.015319,-0.111221,0.112271,-0.000251,-0.003817,0.003826,-0.111221,0.015319,239.293294,-206.098005,-391.184243,-117.355273
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,96.479775,7,67,-0.015169,-0.111223,0.112252,-0.000283,-0.003818,0.003828,-0.111223,0.015169,189.013273,-213.010827,-383.992779,-115.197834
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,96.719663,7,67,-0.015017,-0.111225,0.112234,-0.000315,-0.003818,0.003831,-0.111225,0.015017,137.069476,-219.959682,-376.850575,-113.055172
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,96.959550,7,67,-0.014865,-0.111227,0.112216,-0.000346,-0.003818,0.003833,-0.111227,0.014865,83.474587,-226.999835,-369.768791,-110.930637
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,96.959550,7,68,-0.014865,-0.111227,0.112216,-0.000346,-0.003818,0.003833,-0.111227,0.014865,83.474587,-227.031887,-369.516833,-110.855050
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,97.169663,7,68,-0.014730,-0.111229,0.112200,-0.000374,-0.003818,0.003836,-0.111229,0.014730,35.107608,-233.477994,-362.188243,-108.656473
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,97.379775,7,68,-0.014595,-0.111230,0.112184,-0.000401,-0.003818,0.003839,-0.111230,0.014595,-14.644648,-240.006344,-354.486170,-106.345851
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,97.589888,7,68,-0.014461,-0.111232,0.112168,-0.000428,-0.003818,0.003842,-0.111232,0.014461,-65.779454,-246.636747,-346.406608,-103.921982
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,97.800000,7,68,-0.014326,-0.111234,0.112152,-0.000455,-0.003818,0.003845,-0.111234,0.014326,-118.295804,-253.389006,-337.945551,-101.383665
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.500000,96.500000,8,69,-0.025058,-0.011042,0.027383,-0.001938,-0.002585,0.003231,0.025058,0.011042,5.925573,-24.013122,-0.605563,-0.121113
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.600100,96.500000,8,69,-0.024958,-0.010499,0.027076,-0.001938,-0.002585,0.003230,0.024958,0.010499,3.704565,-20.412008,-0.570427,-0.114085
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.700200,96.500000,8,69,-0.024859,-0.009957,0.026779,-0.001938,-0.002584,0.003230,0.024859,0.009957,1.831169,-17.051968,-0.530422,-0.106084
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.800300,96.500000,8,69,-0.024768,-0.009419,0.026499,-0.001938,-0.002584,0.003230,0.024768,0.009419,0.281897,-13.934081,-0.485806,-0.097161
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.900400,96.500000,8,69,-0.024685,-0.008883,0.026234,-0.001938,-0.002585,0.003230,0.024685,0.008883,-0.966665,-11.059425,-0.436831,-0.087366
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.900400,96.500000,8,70,-0.024685,-0.008883,0.026234,-0.001938,-0.002585,0.003230,0.024685,0.008883,-0.966665,-11.055657,-0.437576,-0.087515
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.000500,96.500000,8,70,-0.024610,-0.008346,0.025986,-0.001938,-0.002586,0.003231,0.024610,0.008346,-1.939056,-8.414356,-0.386027,-0.077205
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.100600,96.500000,8,70,-0.024542,-0.007807,0.025753,-0.001938,-0.002587,0.003232,0.024542,0.007807,-2.658732,-6.000928,-0.333348,-0.066670
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.200700,96.500000,8,70,-0.024480,-0.007270,0.025537,-0.001938,-0.002588,0.003233,0.024480,0.007270,-3.148354,-3.816438,-0.279764,-0.055953
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.300800,96.500000,8,70,-0.024425,-0.006742,0.025339,-0.001938,-0.002589,0.003234,0.024425,0.006742,-3.430539,-1.861950,-0.225503,-0.045101
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.300800,96.500000,8,71,-0.024425,-0.006742,0.025339,-0.001938,-0.002589,0.003234,0.024425,0.006742,-3.430539,-1.860781,-0.226179,-0.045236
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.400900,96.500000,8,71,-0.024373,-0.006217,0.025154,-0.001938,-0.002591,0.003235,0.024373,0.006217,-3.528328,-0.130416,-0.172645,-0.034529
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.501000,96.500000,8,71,-0.024328,-0.005692,0.024985,-0.001938,-0.002592,0.003236,0.024328,0.005692,-3.464128,1.373904,-0.121322,-0.024264
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.601100,96.500000,8,71,-0.024289,-0.005164,0.024832,-0.001938,-0.002594,0.003238,0.024289,0.005164,-3.260808,2.650364,-0.072453,-0.014491
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.701200,96.500000,8,71,-0.024255,-0.004631,0.024693,-0.001938,-0.002596,0.003239,0.024255,0.004631,-2.941243,3.697152,-0.026278,-0.005256
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.701200,96.500000,8,72,-0.024255,-0.004631,0.024693,-0.001938,-0.002596,0.003239,0.024255,0.004631,-2.941243,3.675008,-0.028395,-0.005679
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.801300,96.500000,8,72,-0.024226,-0.004102,0.024570,-0.001938,-0.002598,0.003241,0.024226,0.004102,-2.529665,4.492901,0.013730,0.002746
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-7.901400,96.500000,8,72,-0.024194,-0.003576,0.024457,-0.001938,-0.002600,0.003242,0.024194,0.003576,-2.053515,4.956667,0.042854,0.008571
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.001500,96.500000,8,72,-0.024161,-0.003053,0.024354,-0.001938,-0.002602,0.003244,0.024161,0.003053,-1.549209,5.057649,0.058403,0.011681
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.101600,96.500000,8,72,-0.024126,-0.002536,0.024259,-0.001938,-0.002604,0.003245,0.024126,0.002536,-1.053420,4.787191,0.059802,0.011960
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.101600,96.500000,8,73,-0.024126,-0.002536,0.024259,-0.001938,-0.002604,0.003245,0.024126,0.002536,-1.053420,4.827188,0.071074,0.014215
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.201700,96.500000,8,73,-0.024085,-0.002022,0.024170,-0.001938,-0.002606,0.003247,0.024085,0.002022,-0.613145,3.915467,0.020197,0.004039
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.301800,96.500000,8,73,-0.024040,-0.001515,0.024088,-0.001938,-0.002608,0.003249,0.024040,0.001515,-0.278534,2.748877,-0.004656,-0.000931
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.401900,96.500000,8,73,-0.023990,-0.001016,0.024012,-0.001938,-0.002610,0.003250,0.023990,0.001016,-0.068594,1.405328,-0.008147,-0.001629
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-8.502000,96.500000,8,73,-0.023932,-0.000526,0.023938,-0.001938,-0.002612,0.003252,0.023932,0.000526,-0.000000,-0.037275,0.005059,0.001012
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.904478,96.500000,8,74,-0.025592,-0.014431,0.029380,-0.001938,-0.002599,0.003242,0.025592,0.014431,27.741072,-50.810191,-0.634017,-0.126803
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.944855,96.500000,8,74,-0.025578,-0.014184,0.029247,-0.001938,-0.002597,0.003240,0.025578,0.014184,25.732808,-48.694492,-0.644357,-0.128871
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.985232,96.500000,8,74,-0.025547,-0.013936,0.029101,-0.001938,-0.002596,0.003239,0.025547,0.013936,23.808234,-46.621946,-0.652643,-0.130529
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.025609,96.500000,8,74,-0.025514,-0.013688,0.028953,-0.001938,-0.002594,0.003238,0.025514,0.013688,21.966417,-44.593934,-0.658886,-0.131777
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.065986,96.500000,8,74,-0.025500,-0.013438,0.028824,-0.001938,-0.002593,0.003237,0.025500,0.013438,20.206433,-42.611837,-0.663098,-0.132620
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.065986,96.500000,8,75,-0.025500,-0.013438,0.028824,-0.001938,-0.002593,0.003237,0.025500,0.013438,20.206433,-42.608118,-0.663724,-0.132745
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.174490,96.500000,8,75,-0.025391,-0.012824,0.028446,-0.001938,-0.002590,0.003235,0.025391,0.012824,15.864047,-37.501167,-0.665180,-0.133036
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.282993,96.500000,8,75,-0.025280,-0.012219,0.028078,-0.001938,-0.002588,0.003233,0.025280,0.012219,12.057567,-32.699586,-0.655580,-0.131116
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.391497,96.500000,8,75,-0.025175,-0.011624,0.027729,-0.001938,-0.002586,0.003232,0.025175,0.011624,8.755277,-28.204907,-0.635260,-0.127052
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-6.500000,96.500000,8,75,-0.025058,-0.011042,0.027383,-0.001938,-0.002585,0.003231,0.025058,0.011042,5.925573,-24.018663,-0.604558,-0.120912
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.900000,96.500000,8,76,-0.025596,-0.014458,0.029397,-0.001938,-0.002599,0.003242,0.025596,0.014458,27.969165,-51.070706,-0.632700,-0.126540
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.901119,96.500000,8,76,-0.025596,-0.014451,0.029393,-0.001938,-0.002599,0.003242,0.025596,0.014451,27.912046,-51.005709,-0.633023,-0.126605
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.902239,96.500000,8,76,-0.025595,-0.014444,0.029389,-0.001938,-0.002599,0.003242,0.025595,0.014444,27.854973,-50.940701,-0.633346,-0.126669
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.903358,96.500000,8,76,-0.025593,-0.014437,0.029385,-0.001938,-0.002599,0.003242,0.025593,0.014437,27.797973,-50.875726,-0.633666,-0.126733
